npc_id,parent_id,quest_id,step_id,role,event_type,config_name,prompt_tokens,context_tokens,retrieved_tokens,tool_tokens,reasoning_tokens,output_tokens,latency_ms,cost_usd,passed,timestamp
A:worker,fd0be97205514c2394ac1030a86c0391,variable_shadowing__rolling_average__novel_a::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T11:56:17.743625+00:00
A:worker,8c1711ef5ac94551978ae83a0f05feaa,variable_shadowing__rolling_average__novel_a::A,5,worker,MODEL_CALL_FINISHED,A,158,,,,1425,64,5884.42399998894,0.0,,2026-08-18T11:56:23.628625+00:00
A:checker,cc26fd7fcf174294a5f07dc6f4e453e8,variable_shadowing__rolling_average__novel_a::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T11:56:24.118106+00:00
A:npc,7190c90e39284cc5acefa8f67a9956eb,variable_shadowing__rolling_average__novel_a::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T11:56:24.119079+00:00
B:npc,,variable_shadowing__rolling_average__novel_a::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T11:56:24.119523+00:00
B:npc,5a39aed366a64877a1aafa5d72eb99b7,variable_shadowing__rolling_average__novel_a::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T11:56:24.119923+00:00
B:worker,2b561124727542899836f6cb284a6f09,variable_shadowing__rolling_average__novel_a::B,3,worker,PROMPT_BUILT,B,158,158,0,,,,,,,2026-08-18T11:56:24.248626+00:00
B:worker,aa521a742c344004953561a353c99409,variable_shadowing__rolling_average__novel_a::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T11:56:24.249357+00:00
B:worker,fffc6e24e18e4f72a03fc3846a659128,variable_shadowing__rolling_average__novel_a::B,5,worker,MODEL_CALL_FINISHED,B,158,,,,,75,682.8415999771096,0.0,,2026-08-18T11:56:24.932714+00:00
B:checker,a1b236e5d9384f69a56e528daba9a670,variable_shadowing__rolling_average__novel_a::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T11:56:25.438062+00:00
B:npc,224edd7f40fd400898235a9f76dd2d66,variable_shadowing__rolling_average__novel_a::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T11:56:25.439088+00:00
F:npc,,variable_shadowing__rolling_average__novel_a::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T11:56:25.439562+00:00
F:npc,cafc1c8dd74c4bffb4f614941411c4a6,variable_shadowing__rolling_average__novel_a::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T11:56:25.439994+00:00
F:librarian,af516c730fe142ada70832bc6c294af5,variable_shadowing__rolling_average__novel_a::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T11:56:25.514514+00:00
F:librarian,4804b6fbddab423897f2fc7f1ef32039,variable_shadowing__rolling_average__novel_a::F,4,librarian,RETRIEVAL_RESULT,F,0,158,0,,,0,,,,2026-08-18T11:56:25.585190+00:00
F:worker,455e0dd3647b45d28ac8eb8402b79e51,variable_shadowing__rolling_average__novel_a::F,5,worker,PROMPT_BUILT,F,158,158,0,,,,,,,2026-08-18T11:56:25.586051+00:00
F:worker,53b6396ab7984260922bcc17ee694dc7,variable_shadowing__rolling_average__novel_a::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T11:56:25.586450+00:00
F:worker,7827366f6366464aa8aaa42c1a35b4c1,variable_shadowing__rolling_average__novel_a::F,7,worker,MODEL_CALL_FINISHED,F,158,,,,,77,4729.917699994985,0.0,,2026-08-18T11:56:30.316830+00:00
F:checker,0095f86fb829421288c9651ab3b80580,variable_shadowing__rolling_average__novel_a::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T11:56:30.831153+00:00
F:npc,c9b361c56a4344f6ad790dce026c6870,variable_shadowing__rolling_average__novel_a::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T11:56:30.832550+00:00
A:npc,,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T11:56:30.833055+00:00
A:npc,389b83372c79484b995a13aa794c5e51,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T11:56:30.833523+00:00
A:worker,da54923856424ba180db3b37dde81b75,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::A,3,worker,PROMPT_BUILT,A,152,152,0,,,,,,,2026-08-18T11:56:30.972458+00:00
A:worker,3b6b5861721e424a9da8bf97c4853f6d,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T11:56:30.973364+00:00
A:worker,9e07b14abe3648d3b34725e7d9c3558e,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::A,5,worker,MODEL_CALL_FINISHED,A,152,,,,424,61,2862.855400016997,0.0,,2026-08-18T11:56:33.836776+00:00
A:checker,958c881883b14b30a45f11e2e2a9b00f,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T11:56:34.337359+00:00
A:npc,10815d9910fd408e8a7eff37168124ed,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T11:56:34.338395+00:00
B:npc,,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T11:56:34.338860+00:00
B:npc,a7f8885555c44481a9c0f6998cf58f80,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T11:56:34.339289+00:00
B:worker,5eb94e40051f477590a878f52e9181c6,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::B,3,worker,PROMPT_BUILT,B,152,152,0,,,,,,,2026-08-18T11:56:34.395769+00:00
B:worker,68d74cd53f17430e84167cf2f5a343ce,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T11:56:34.396576+00:00
B:worker,24286d4276754d9bb8e8b2919bc787e1,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::B,5,worker,MODEL_CALL_FINISHED,B,152,,,,,61,652.008900011424,0.0,,2026-08-18T11:56:35.049095+00:00
B:checker,e19b9cd57fa04d78aeb0f382c421cd9a,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T11:56:35.545524+00:00
B:npc,6270ec0005d0475099e4d3f5833ccbf6,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T11:56:35.546553+00:00
F:npc,,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T11:56:35.546916+00:00
F:npc,10e45f21109042eabaaea3a82700e183,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T11:56:35.547235+00:00
F:librarian,89163c7d7a1c440fa77712e5ed21d0fb,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T11:56:35.613633+00:00
F:librarian,02122fb6d6de4b248245c138c2195e22,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::F,4,librarian,RETRIEVAL_RESULT,F,0,152,0,,,0,,,,2026-08-18T11:56:35.693036+00:00
F:worker,c88326d0da454e3586fa93d0faa3265c,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::F,5,worker,PROMPT_BUILT,F,152,152,0,,,,,,,2026-08-18T11:56:35.693770+00:00
F:worker,639b4af5d971450c9e9ecb7aeb6a04e7,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T11:56:35.694201+00:00
F:worker,339ae0090bdf498a8b48b792fd857c3c,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::F,7,worker,MODEL_CALL_FINISHED,F,152,,,,,61,4659.4632000196725,0.0,,2026-08-18T11:56:40.354127+00:00
F:checker,1ed03b77510b4a51a7657d1dd567eb87,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T11:56:40.838864+00:00
F:npc,d1bce17a127246498ae95d7fa95a7e2a,incorrect_sort_key_or_order__dedupe_preserve_order__novel_b::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T11:56:40.840260+00:00
A:npc,,integer_division_truncation__rolling_average__known_example::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T11:56:40.840803+00:00
A:npc,b34a1511f60340498fbf22b8d2dc6a10,integer_division_truncation__rolling_average__known_example::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T11:56:40.841259+00:00
A:worker,cc4c86bf81bb4287ae6c7a2ebbc69cb9,integer_division_truncation__rolling_average__known_example::A,3,worker,PROMPT_BUILT,A,150,150,0,,,,,,,2026-08-18T11:56:40.992023+00:00
A:worker,7d25ee7d425845bda84b54a76e6fe7ea,integer_division_truncation__rolling_average__known_example::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T11:56:40.992635+00:00
A:worker,cf7cfb6bea0144bf8bb3e466e822bf4a,integer_division_truncation__rolling_average__known_example::A,5,worker,MODEL_CALL_FINISHED,A,150,,,,3929,65,17782.593299984,0.0,,2026-08-18T11:56:58.775738+00:00
A:checker,b5f5a74956264006b5bf8dbad8564879,integer_division_truncation__rolling_average__known_example::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T11:56:59.249434+00:00
A:npc,7d42d5732a484d56bbab554eab059b85,integer_division_truncation__rolling_average__known_example::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T11:56:59.250338+00:00
B:npc,,integer_division_truncation__rolling_average__known_example::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T11:56:59.250654+00:00
B:npc,9df1b87db10c43f9a75c0c9c17cf896f,integer_division_truncation__rolling_average__known_example::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T11:56:59.250930+00:00
B:worker,168c9833864e4da0bcafbbf42412a66a,integer_division_truncation__rolling_average__known_example::B,3,worker,PROMPT_BUILT,B,150,150,0,,,,,,,2026-08-18T11:56:59.378861+00:00
B:worker,afe70c4df08f4ac0972007fbda380338,integer_division_truncation__rolling_average__known_example::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T11:56:59.379397+00:00
B:worker,71d5ef2f6a1d42d580cb2379398f4afa,integer_division_truncation__rolling_average__known_example::B,5,worker,MODEL_CALL_FINISHED,B,150,,,,,65,2878.6663000355475,0.0,,2026-08-18T11:57:02.258431+00:00
B:checker,1325a234cfc04fb28b5af50a34c99141,integer_division_truncation__rolling_average__known_example::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T11:57:02.717712+00:00
B:npc,28b083b44a7a4e1ea796c4c00ea60e5e,integer_division_truncation__rolling_average__known_example::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T11:57:02.718387+00:00
F:npc,,integer_division_truncation__rolling_average__known_example::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T11:57:02.718688+00:00
F:npc,39d9c54bfc8e41c698253aad4913e1a6,integer_division_truncation__rolling_average__known_example::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T11:57:02.718943+00:00
F:librarian,560cdcc01f694d9297fca44b05ce5483,integer_division_truncation__rolling_average__known_example::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T11:57:02.786517+00:00
F:librarian,37ebe8d431b44dd193ad6e7f858be94e,integer_division_truncation__rolling_average__known_example::F,4,librarian,RETRIEVAL_RESULT,F,0,150,416,,,0,,,,2026-08-18T11:57:02.877878+00:00
F:worker,e5a246e2792e4c8090b416902adf9edc,integer_division_truncation__rolling_average__known_example::F,5,worker,PROMPT_BUILT,F,566,150,416,,,,,,,2026-08-18T11:57:02.878459+00:00
F:worker,dafb72e67c0a4b79b2c01adac0ac9447,integer_division_truncation__rolling_average__known_example::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T11:57:02.878786+00:00
F:worker,3733ff25a0e34410a4fd84d64d5121ef,integer_division_truncation__rolling_average__known_example::F,7,worker,MODEL_CALL_FINISHED,F,566,,,,,65,625.6112999981269,0.0,,2026-08-18T11:57:03.504746+00:00
F:checker,414aa7d5f1e54858ab12976f8ad29acd,integer_division_truncation__rolling_average__known_example::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T11:57:03.994709+00:00
F:npc,5f323134b8a54427aec58fdaf6ad3777,integer_division_truncation__rolling_average__known_example::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T11:57:03.995547+00:00
A:npc,,wrong_accumulator_init__reverse_words__variant::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T11:57:03.995868+00:00
A:npc,8b3014ee5f4d48d2b6070435198df78e,wrong_accumulator_init__reverse_words__variant::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T11:57:03.996163+00:00
A:worker,126f7303f9444d629bd972a17ee8ee9b,wrong_accumulator_init__reverse_words__variant::A,3,worker,PROMPT_BUILT,A,137,137,0,,,,,,,2026-08-18T11:57:04.129548+00:00
A:worker,07e9dfa4fa7844a6b1259c9ff0e26794,wrong_accumulator_init__reverse_words__variant::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T11:57:04.130104+00:00
A:worker,d4c440c99e7f457da8b9022456fd5879,wrong_accumulator_init__reverse_words__variant::A,5,worker,MODEL_CALL_FINISHED,A,137,,,,1100,51,5106.748399964999,0.0,,2026-08-18T11:57:09.237197+00:00
A:checker,1aaa72d213e247309b8bd5d9890a00c9,wrong_accumulator_init__reverse_words__variant::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T11:57:09.719511+00:00
A:npc,dbbcc5f8eedc428a9a6a293ca3fb8368,wrong_accumulator_init__reverse_words__variant::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T11:57:09.720526+00:00
B:npc,,wrong_accumulator_init__reverse_words__variant::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T11:57:09.720886+00:00
B:npc,e1596cd911724d1280c78dd84fae6a4b,wrong_accumulator_init__reverse_words__variant::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T11:57:09.721186+00:00
B:worker,391ddabe7906438aab4168ce36ee3f27,wrong_accumulator_init__reverse_words__variant::B,3,worker,PROMPT_BUILT,B,137,137,0,,,,,,,2026-08-18T11:57:09.850174+00:00
B:worker,8c282ca8e58e470abd8b2679d2af0f7c,wrong_accumulator_init__reverse_words__variant::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T11:57:09.850825+00:00
B:worker,f645e238bd2e4e19a620eba027ff2aff,wrong_accumulator_init__reverse_words__variant::B,5,worker,MODEL_CALL_FINISHED,B,137,,,,,31,1327.5578999891877,0.0,,2026-08-18T11:57:11.178838+00:00
B:checker,36f93077be06440789f8deddcc3fe025,wrong_accumulator_init__reverse_words__variant::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T11:57:11.669191+00:00
B:npc,50236d794015448193b0311f9d698ef0,wrong_accumulator_init__reverse_words__variant::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T11:57:11.670109+00:00
F:npc,,wrong_accumulator_init__reverse_words__variant::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T11:57:11.670512+00:00
F:npc,d67c00e50bc0436c96623e1494579934,wrong_accumulator_init__reverse_words__variant::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T11:57:11.670800+00:00
F:librarian,6921641ddcbe40f0b471a1d97cdf8bd2,wrong_accumulator_init__reverse_words__variant::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T11:57:11.740545+00:00
F:librarian,e39d2ced59404613a2284bee58574ca9,wrong_accumulator_init__reverse_words__variant::F,4,librarian,RETRIEVAL_RESULT,F,0,137,426,,,0,,,,2026-08-18T11:57:11.836455+00:00
F:worker,f25e755454fa4e49a59a050a8b738385,wrong_accumulator_init__reverse_words__variant::F,5,worker,PROMPT_BUILT,F,563,137,426,,,,,,,2026-08-18T11:57:11.836947+00:00
F:worker,1150036e3d064a379bf2578af781e2ed,wrong_accumulator_init__reverse_words__variant::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T11:57:11.837235+00:00
F:worker,039c909d5fd44d13bd622b77b6851a2e,wrong_accumulator_init__reverse_words__variant::F,7,worker,MODEL_CALL_FINISHED,F,563,,,,,51,1598.614699963946,0.0,,2026-08-18T11:57:13.436204+00:00
F:checker,ed550c04b5b24344bdfb92ca2a6ff662,wrong_accumulator_init__reverse_words__variant::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T11:57:13.929097+00:00
F:npc,1406813602f74a4a8c3db107fa8fe8df,wrong_accumulator_init__reverse_words__variant::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T11:57:13.929903+00:00
A:npc,,incorrect_sort_key_or_order__merge_intervals__novel_a::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T11:57:13.930248+00:00
A:npc,7e3029466fa44786a97a2c408a3d072f,incorrect_sort_key_or_order__merge_intervals__novel_a::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T11:57:13.930533+00:00
A:worker,0bae82c3732a4693b1800638a2d1b7f6,incorrect_sort_key_or_order__merge_intervals__novel_a::A,3,worker,PROMPT_BUILT,A,196,196,0,,,,,,,2026-08-18T11:57:14.004350+00:00
A:worker,dff5f7b7c7e34b468f383c72e22cab95,incorrect_sort_key_or_order__merge_intervals__novel_a::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T11:57:14.005040+00:00
A:worker,7f4c38156313474889beb68223d1cabb,incorrect_sort_key_or_order__merge_intervals__novel_a::A,5,worker,MODEL_CALL_FINISHED,A,196,,,,932,111,4285.389899974689,0.0,,2026-08-18T11:57:18.290813+00:00
A:checker,c229a5c3dee144db8e06cc8f6b7d7fd0,incorrect_sort_key_or_order__merge_intervals__novel_a::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T11:57:18.796105+00:00
A:npc,0e733ced8fd340e7876dfeb73b07f831,incorrect_sort_key_or_order__merge_intervals__novel_a::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T11:57:18.796963+00:00
B:npc,,incorrect_sort_key_or_order__merge_intervals__novel_a::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T11:57:18.797298+00:00
B:npc,3f9d5b346efa467483445bfa9d38a042,incorrect_sort_key_or_order__merge_intervals__novel_a::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T11:57:18.797582+00:00
B:worker,f74b28db53394879acf2c494bc259b00,incorrect_sort_key_or_order__merge_intervals__novel_a::B,3,worker,PROMPT_BUILT,B,196,196,0,,,,,,,2026-08-18T11:57:18.930205+00:00
B:worker,c6a39b91912343d8a6263e616c545ed9,incorrect_sort_key_or_order__merge_intervals__novel_a::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T11:57:18.930718+00:00
B:worker,34c38ec032364314bed95a0410e222d3,incorrect_sort_key_or_order__merge_intervals__novel_a::B,5,worker,MODEL_CALL_FINISHED,B,196,,,,,111,921.9604000099935,0.0,,2026-08-18T11:57:19.853056+00:00
B:checker,7f446ba8de744508a3ae2a634a16b7d7,incorrect_sort_key_or_order__merge_intervals__novel_a::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T11:57:20.335861+00:00
B:npc,281acb37f3154acab7ed45de3fd79cbd,incorrect_sort_key_or_order__merge_intervals__novel_a::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T11:57:20.336788+00:00
F:npc,,incorrect_sort_key_or_order__merge_intervals__novel_a::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T11:57:20.337123+00:00
F:npc,e1c9b042c6ed4203a3d6a0f242fe059b,incorrect_sort_key_or_order__merge_intervals__novel_a::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T11:57:20.337433+00:00
F:librarian,2d86e2b8e6be464b9ff43ca435ec37cc,incorrect_sort_key_or_order__merge_intervals__novel_a::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T11:57:20.403723+00:00
F:librarian,717671027360404c8655194b5f60113f,incorrect_sort_key_or_order__merge_intervals__novel_a::F,4,librarian,RETRIEVAL_RESULT,F,0,196,0,,,0,,,,2026-08-18T11:57:20.493373+00:00
F:worker,812f07ca57704d899de01ba72cfef7ac,incorrect_sort_key_or_order__merge_intervals__novel_a::F,5,worker,PROMPT_BUILT,F,196,196,0,,,,,,,2026-08-18T11:57:20.494036+00:00
F:worker,012994150df84285b5cbf70127e51d09,incorrect_sort_key_or_order__merge_intervals__novel_a::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T11:57:20.494332+00:00
F:worker,1948bb2fb6ae4e62bfceea864cf8a346,incorrect_sort_key_or_order__merge_intervals__novel_a::F,7,worker,MODEL_CALL_FINISHED,F,196,,,,,111,5896.986000007018,0.0,,2026-08-18T11:57:26.391645+00:00
F:checker,f965dd95f5d94b6dac72d19fafe4cf51,incorrect_sort_key_or_order__merge_intervals__novel_a::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T11:57:26.868362+00:00
F:npc,63b714c321f848e4991b46012f5c0f6b,incorrect_sort_key_or_order__merge_intervals__novel_a::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T11:57:26.869037+00:00
A:npc,,index_out_of_range_boundary__run_length_encode__known_example::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T11:57:26.869321+00:00
A:npc,ca4e462124464f9287c9ba73314eee19,index_out_of_range_boundary__run_length_encode__known_example::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T11:57:26.869579+00:00
A:worker,3269e6d1e06a43e68a55d69583a7c285,index_out_of_range_boundary__run_length_encode__known_example::A,3,worker,PROMPT_BUILT,A,211,211,0,,,,,,,2026-08-18T11:57:27.006119+00:00
A:worker,650f581c66954f189b3f62ba7bcc2647,index_out_of_range_boundary__run_length_encode__known_example::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T11:57:27.006643+00:00
A:worker,4f04db7b767d4794adf16a1ae7b44b66,index_out_of_range_boundary__run_length_encode__known_example::A,5,worker,MODEL_CALL_FINISHED,A,211,,,,1204,120,5444.909599958919,0.0,,2026-08-18T11:57:32.451932+00:00
A:checker,b70788ea8a7c45759f5b95e7f2bde3de,index_out_of_range_boundary__run_length_encode__known_example::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T11:57:32.955830+00:00
A:npc,781c603292234d4c9471ec137dce6415,index_out_of_range_boundary__run_length_encode__known_example::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T11:57:32.956514+00:00
B:npc,,index_out_of_range_boundary__run_length_encode__known_example::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T11:57:32.956802+00:00
B:npc,3bc9431d7a5e410292075245f4a725f7,index_out_of_range_boundary__run_length_encode__known_example::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T11:57:32.957085+00:00
B:worker,e3660b9849974efdb51625bfaf41923a,index_out_of_range_boundary__run_length_encode__known_example::B,3,worker,PROMPT_BUILT,B,211,211,0,,,,,,,2026-08-18T11:57:33.085296+00:00
B:worker,f660ab896ce747258de83f941416f75e,index_out_of_range_boundary__run_length_encode__known_example::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T11:57:33.086167+00:00
B:worker,cba079ddd4e24193aec205b6d492b917,index_out_of_range_boundary__run_length_encode__known_example::B,5,worker,MODEL_CALL_FINISHED,B,211,,,,,120,868.1059999507852,0.0,,2026-08-18T11:57:33.954700+00:00
B:checker,44c1749f144543658f7228af81b8e42c,index_out_of_range_boundary__run_length_encode__known_example::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T11:57:34.443897+00:00
B:npc,eb31628ebd6e495ea8e11fc58365338d,index_out_of_range_boundary__run_length_encode__known_example::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T11:57:34.444694+00:00
F:npc,,index_out_of_range_boundary__run_length_encode__known_example::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T11:57:34.445005+00:00
F:npc,a180441a330447ff979e2e6eebfde093,index_out_of_range_boundary__run_length_encode__known_example::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T11:57:34.445339+00:00
F:librarian,84f9c1216618422e9ef0e54b406add40,index_out_of_range_boundary__run_length_encode__known_example::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T11:57:34.514625+00:00
F:librarian,71fbe00bb9884260b72a177fef7c53b0,index_out_of_range_boundary__run_length_encode__known_example::F,4,librarian,RETRIEVAL_RESULT,F,0,211,415,,,0,,,,2026-08-18T11:57:34.595730+00:00
F:worker,b81b30f1e9e145a1844d12e7df9e1ab8,index_out_of_range_boundary__run_length_encode__known_example::F,5,worker,PROMPT_BUILT,F,626,211,415,,,,,,,2026-08-18T11:57:34.596338+00:00
F:worker,a1173353a4e94a7f91e736ef6c826f6b,index_out_of_range_boundary__run_length_encode__known_example::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T11:57:34.596698+00:00
F:worker,b2eab4bfcd85494cb022adca7432508f,index_out_of_range_boundary__run_length_encode__known_example::F,7,worker,MODEL_CALL_FINISHED,F,626,,,,,120,1674.0653999731876,0.0,,2026-08-18T11:57:36.271149+00:00
F:checker,fc2ff661e26442ccb481505c4a166df2,index_out_of_range_boundary__run_length_encode__known_example::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T11:57:36.739871+00:00
F:npc,6174ef417df14edc855698e1ca8089bb,index_out_of_range_boundary__run_length_encode__known_example::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T11:57:36.740766+00:00
A:npc,,floating_point_equality__average_matches_target__known_example::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T11:57:36.741135+00:00
A:npc,32baabef7e0649608763b114c699d1ae,floating_point_equality__average_matches_target__known_example::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T11:57:36.741455+00:00
A:worker,dc7e797ae3774b7eb256285fda423ba1,floating_point_equality__average_matches_target__known_example::A,3,worker,PROMPT_BUILT,A,117,117,0,,,,,,,2026-08-18T11:57:36.827355+00:00
A:worker,ee06d3c59def4ea089cf16ac86f9d9e3,floating_point_equality__average_matches_target__known_example::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T11:57:36.827872+00:00
